movie_id,title,year,industry,language,country,genre,director,cast,runtime_minutes,rating,overview,keywords,rag_text,data_type
880,Bollywood Story 2021 380,2021,Bollywood,Hindi,India,Crime,Priya Reddy,Mia Taylor; Ayaan Khan,151,8.9,"Bollywood Story 2021 380 is a crime film released in 2021. It follows Mia Taylor and Ayaan Khan through a story involving police, conspiracy, investigation. The film is directed by Priya Reddy and belongs to the Bollywood film industry.","police, conspiracy, investigation","Title: Bollywood Story 2021 380. Year: 2021. Industry: Bollywood. Language: Hindi. Country: India. Genre: Crime. Director: Priya Reddy. Cast: Mia Taylor, Ayaan Khan. Runtime: 151 minutes. Rating: 8.9. Overview: Bollywood Story 2021 380 is a crime film released in 2021. It follows Mia Taylor and Ayaan Khan through a story involving police, conspiracy, investigation. The film is directed by Priya Reddy and belongs to the Bollywood film industry. Keywords: police, conspiracy, investigation.",synthetic_demo_data
596,Bollywood Story 2024 096,2024,Bollywood,Hindi,India,Science Fiction,David Thomas,Liam Johnson; Arjun Kumar,107,8.6,"Bollywood Story 2024 096 is a science fiction film released in 2024. It follows Liam Johnson and Arjun Kumar through a story involving technology, future, artificial intelligence. The film is directed by David Thomas and belongs to the Bollywood film industry.","technology, future, artificial intelligence","Title: Bollywood Story 2024 096. Year: 2024. Industry: Bollywood. Language: Hindi. Country: India. Genre: Science Fiction. Director: David Thomas. Cast: Liam Johnson, Arjun Kumar. Runtime: 107 minutes. Rating: 8.6. Overview: Bollywood Story 2024 096 is a science fiction film released in 2024. It follows Liam Johnson and Arjun Kumar through a story involving technology, future, artificial intelligence. The film is directed by David Thomas and belongs to the Bollywood film industry. Keywords: technology, future, artificial intelligence.",synthetic_demo_data
62,Hollywood Story 2025 062,2025,Hollywood,English,United States,Drama,Maya Sharma,Emma Brown; Ravi Patel,112,7.8,"Hollywood Story 2025 062 is a drama film released in 2025. It follows Emma Brown and Ravi Patel through a story involving family, ambition, relationships. The film is directed by Maya Sharma and belongs to the Hollywood film industry.","family, ambition, relationships","Title: Hollywood Story 2025 062. Year: 2025. Industry: Hollywood. Language: English. Country: United States. Genre: Drama. Director: Maya Sharma. Cast: Emma Brown, Ravi Patel. Runtime: 112 minutes. Rating: 7.8. Overview: Hollywood Story 2025 062 is a drama film released in 2025. It follows Emma Brown and Ravi Patel through a story involving family, ambition, relationships. The film is directed by Maya Sharma and belongs to the Hollywood film industry. Keywords: family, ambition, relationships.",synthetic_demo_data
1261,Tollywood Story 2021 261,2021,Tollywood,Telugu,India,Action,Vikram Singh,Vivek Rao; Emma Brown,128,6.1,"Tollywood Story 2021 261 is a action film released in 2021. It follows Vivek Rao and Emma Brown through a story involving mission, chase, conflict. The film is directed by Vikram Singh and belongs to the Tollywood film industry.","mission, chase, conflict","Title: Tollywood Story 2021 261. Year: 2021. Industry: Tollywood. Language: Telugu. Country: India. Genre: Action. Director: Vikram Singh. Cast: Vivek Rao, Emma Brown. Runtime: 128 minutes. Rating: 6.1. Overview: Tollywood Story 2021 261 is a action film released in 2021. It follows Vivek Rao and Emma Brown through a story involving mission, chase, conflict. The film is directed by Vikram Singh and belongs to the Tollywood film industry. Keywords: mission, chase, conflict.",synthetic_demo_data
273,Hollywood Story 2026 273,2026,Hollywood,English,United States,Comedy,Vikram Singh,Vivek Rao; Emma Brown,131,6.2,"Hollywood Story 2026 273 is a comedy film released in 2026. It follows Vivek Rao and Emma Brown through a story involving friendship, humor, unexpected events. The film is directed by Vikram Singh and belongs to the Hollywood film industry.","friendship, humor, unexpected events","Title: Hollywood Story 2026 273. Year: 2026. Industry: Hollywood. Language: English. Country: United States. Genre: Comedy. Director: Vikram Singh. Cast: Vivek Rao, Emma Brown. Runtime: 131 minutes. Rating: 6.2. Overview: Hollywood Story 2026 273 is a comedy film released in 2026. It follows Vivek Rao and Emma Brown through a story involving friendship, humor, unexpected events. The film is directed by Vikram Singh and belongs to the Hollywood film industry. Keywords: friendship, humor, unexpected events.",synthetic_demo_data
1209,Tollywood Story 2025 209,2025,Tollywood,Telugu,India,Mystery,Arjun Rao,Arjun Kumar; Noah Smith,169,6.7,"Tollywood Story 2025 209 is a mystery film released in 2025. It follows Arjun Kumar and Noah Smith through a story involving clues, investigation, hidden truth. The film is directed by Arjun Rao and belongs to the Tollywood film industry.","clues, investigation, hidden truth","Title: Tollywood Story 2025 209. Year: 2025. Industry: Tollywood. Language: Telugu. Country: India. Genre: Mystery. Director: Arjun Rao. Cast: Arjun Kumar, Noah Smith. Runtime: 169 minutes. Rating: 6.7. Overview: Tollywood Story 2025 209 is a mystery film released in 2025. It follows Arjun Kumar and Noah Smith through a story involving clues, investigation, hidden truth. The film is directed by Arjun Rao and belongs to the Tollywood film industry. Keywords: clues, investigation, hidden truth.",synthetic_demo_data
873,Bollywood Story 2021 373,2021,Bollywood,Hindi,India,Comedy,Aarav Mehta,Ayaan Khan; Olivia Wilson,102,6.0,"Bollywood Story 2021 373 is a comedy film released in 2021. It follows Ayaan Khan and Olivia Wilson through a story involving friendship, humor, unexpected events. The film is directed by Aarav Mehta and belongs to the Bollywood film industry.","friendship, humor, unexpected events","Title: Bollywood Story 2021 373. Year: 2021. Industry: Bollywood. Language: Hindi. Country: India. Genre: Comedy. Director: Aarav Mehta. Cast: Ayaan Khan, Olivia Wilson. Runtime: 102 minutes. Rating: 6.0. Overview: Bollywood Story 2021 373 is a comedy film released in 2021. It follows Ayaan Khan and Olivia Wilson through a story involving friendship, humor, unexpected events. The film is directed by Aarav Mehta and belongs to the Bollywood film industry. Keywords: friendship, humor, unexpected events.",synthetic_demo_data
1121,Tollywood Story 2021 121,2021,Tollywood,Telugu,India,Action,Aarav Mehta,Ayaan Khan; Olivia Wilson,120,7.0,"Tollywood Story 2021 121 is a action film released in 2021. It follows Ayaan Khan and Olivia Wilson through a story involving mission, chase, conflict. The film is directed by Aarav Mehta and belongs to the Tollywood film industry.","mission, chase, conflict","Title: Tollywood Story 2021 121. Year: 2021. Industry: Tollywood. Language: Telugu. Country: India. Genre: Action. Director: Aarav Mehta. Cast: Ayaan Khan, Olivia Wilson. Runtime: 120 minutes. Rating: 7.0. Overview: Tollywood Story 2021 121 is a action film released in 2021. It follows Ayaan Khan and Olivia Wilson through a story involving mission, chase, conflict. The film is directed by Aarav Mehta and belongs to the Tollywood film industry. Keywords: mission, chase, conflict.",synthetic_demo_data
1407,Tollywood Story 2020 407,2020,Tollywood,Telugu,India,Fantasy,Kiran Varma,Ananya Reddy; Sophia Davis,97,6.8,"Tollywood Story 2020 407 is a fantasy film released in 2020. It follows Ananya Reddy and Sophia Davis through a story involving magic, kingdom, legend. The film is directed by Kiran Varma and belongs to the Tollywood film industry.","magic, kingdom, legend","Title: Tollywood Story 2020 407. Year: 2020. Industry: Tollywood. Language: Telugu. Country: India. Genre: Fantasy. Director: Kiran Varma. Cast: Ananya Reddy, Sophia Davis. Runtime: 97 minutes. Rating: 6.8. Overview: Tollywood Story 2020 407 is a fantasy film released in 2020. It follows Ananya Reddy and Sophia Davis through a story involving magic, kingdom, legend. The film is directed by Kiran Varma and belongs to the Tollywood film industry. Keywords: magic, kingdom, legend.",synthetic_demo_data
279,Hollywood Story 2025 279,2025,Hollywood,English,United States,Mystery,Daniel Carter,Rahul Verma; Mia Taylor,92,7.8,"Hollywood Story 2025 279 is a mystery film released in 2025. It follows Rahul Verma and Mia Taylor through a story involving clues, investigation, hidden truth. The film is directed by Daniel Carter and belongs to the Hollywood film industry.","clues, investigation, hidden truth","Title: Hollywood Story 2025 279. Year: 2025. Industry: Hollywood. Language: English. Country: United States. Genre: Mystery. Director: Daniel Carter. Cast: Rahul Verma, Mia Taylor. Runtime: 92 minutes. Rating: 7.8. Overview: Hollywood Story 2025 279 is a mystery film released in 2025. It follows Rahul Verma and Mia Taylor through a story involving clues, investigation, hidden truth. The film is directed by Daniel Carter and belongs to the Hollywood film industry. Keywords: clues, investigation, hidden truth.",synthetic_demo_data
37,Hollywood Story 2021 037,2021,Hollywood,English,United States,Fantasy,Aarav Mehta,Ayaan Khan; Olivia Wilson,99,6.3,"Hollywood Story 2021 037 is a fantasy film released in 2021. It follows Ayaan Khan and Olivia Wilson through a story involving magic, kingdom, legend. The film is directed by Aarav Mehta and belongs to the Hollywood film industry.","magic, kingdom, legend","Title: Hollywood Story 2021 037. Year: 2021. Industry: Hollywood. Language: English. Country: United States. Genre: Fantasy. Director: Aarav Mehta. Cast: Ayaan Khan, Olivia Wilson. Runtime: 99 minutes. Rating: 6.3. Overview: Hollywood Story 2021 037 is a fantasy film released in 2021. It follows Ayaan Khan and Olivia Wilson through a story involving magic, kingdom, legend. The film is directed by Aarav Mehta and belongs to the Hollywood film industry. Keywords: magic, kingdom, legend.",synthetic_demo_data
663,Bollywood Story 2021 163,2021,Bollywood,Hindi,India,Comedy,Ryan Miller,Ravi Patel; Liam Johnson,90,8.9,"Bollywood Story 2021 163 is a comedy film released in 2021. It follows Ravi Patel and Liam Johnson through a story involving friendship, humor, unexpected events. The film is directed by Ryan Miller and belongs to the Bollywood film industry.","friendship, humor, unexpected events","Title: Bollywood Story 2021 163. Year: 2021. Industry: Bollywood. Language: Hindi. Country: India. Genre: Comedy. Director: Ryan Miller. Cast: Ravi Patel, Liam Johnson. Runtime: 90 minutes. Rating: 8.9. Overview: Bollywood Story 2021 163 is a comedy film released in 2021. It follows Ravi Patel and Liam Johnson through a story involving friendship, humor, unexpected events. The film is directed by Ryan Miller and belongs to the Bollywood film industry. Keywords: friendship, humor, unexpected events.",synthetic_demo_data
1352,Tollywood Story 2021 352,2021,Tollywood,Telugu,India,Drama,Sophia Wilson,Sophia Davis; Vivek Rao,117,6.6,"Tollywood Story 2021 352 is a drama film released in 2021. It follows Sophia Davis and Vivek Rao through a story involving family, ambition, relationships. The film is directed by Sophia Wilson and belongs to the Tollywood film industry.","family, ambition, relationships","Title: Tollywood Story 2021 352. Year: 2021. Industry: Tollywood. Language: Telugu. Country: India. Genre: Drama. Director: Sophia Wilson. Cast: Sophia Davis, Vivek Rao. Runtime: 117 minutes. Rating: 6.6. Overview: Tollywood Story 2021 352 is a drama film released in 2021. It follows Sophia Davis and Vivek Rao through a story involving family, ambition, relationships. The film is directed by Sophia Wilson and belongs to the Tollywood film industry. Keywords: family, ambition, relationships.",synthetic_demo_data
1090,Tollywood Story 2025 090,2025,Tollywood,Telugu,India,Crime,Nisha Kapoor,Olivia Wilson; Ananya Reddy,146,7.0,"Tollywood Story 2025 090 is a crime film released in 2025. It follows Olivia Wilson and Ananya Reddy through a story involving police, conspiracy, investigation. The film is directed by Nisha Kapoor and belongs to the Tollywood film industry.","police, conspiracy, investigation","Title: Tollywood Story 2025 090. Year: 2025. Industry: Tollywood. Language: Telugu. Country: India. Genre: Crime. Director: Nisha Kapoor. Cast: Olivia Wilson, Ananya Reddy. Runtime: 146 minutes. Rating: 7.0. Overview: Tollywood Story 2025 090 is a crime film released in 2025. It follows Olivia Wilson and Ananya Reddy through a story involving police, conspiracy, investigation. The film is directed by Nisha Kapoor and belongs to the Tollywood film industry. Keywords: police, conspiracy, investigation.",synthetic_demo_data
978,Bollywood Story 2021 478,2021,Bollywood,Hindi,India,Adventure,Emma Brooks,Noah Smith; Rahul Verma,108,6.1,"Bollywood Story 2021 478 is a adventure film released in 2021. It follows Noah Smith and Rahul Verma through a story involving journey, exploration, discovery. The film is directed by Emma Brooks and belongs to the Bollywood film industry.","journey, exploration, discovery","Title: Bollywood Story 2021 478. Year: 2021. Industry: Bollywood. Language: Hindi. Country: India. Genre: Adventure. Director: Emma Brooks. Cast: Noah Smith, Rahul Verma. Runtime: 108 minutes. Rating: 6.1. Overview: Bollywood Story 2021 478 is a adventure film released in 2021. It follows Noah Smith and Rahul Verma through a story involving journey, exploration, discovery. The film is directed by Emma Brooks and belongs to the Bollywood film industry. Keywords: journey, exploration, discovery.",synthetic_demo_data
739,Bollywood Story 2020 239,2020,Bollywood,Hindi,India,Mystery,Kiran Varma,Ananya Reddy; Sophia Davis,136,8.5,"Bollywood Story 2020 239 is a mystery film released in 2020. It follows Ananya Reddy and Sophia Davis through a story involving clues, investigation, hidden truth. The film is directed by Kiran Varma and belongs to the Bollywood film industry.","clues, investigation, hidden truth","Title: Bollywood Story 2020 239. Year: 2020. Industry: Bollywood. Language: Hindi. Country: India. Genre: Mystery. Director: Kiran Varma. Cast: Ananya Reddy, Sophia Davis. Runtime: 136 minutes. Rating: 8.5. Overview: Bollywood Story 2020 239 is a mystery film released in 2020. It follows Ananya Reddy and Sophia Davis through a story involving clues, investigation, hidden truth. The film is directed by Kiran Varma and belongs to the Bollywood film industry. Keywords: clues, investigation, hidden truth.",synthetic_demo_data
192,Hollywood Story 2022 192,2022,Hollywood,English,United States,Drama,David Thomas,Liam Johnson; Arjun Kumar,131,6.3,"Hollywood Story 2022 192 is a drama film released in 2022. It follows Liam Johnson and Arjun Kumar through a story involving family, ambition, relationships. The film is directed by David Thomas and belongs to the Hollywood film industry.","family, ambition, relationships","Title: Hollywood Story 2022 192. Year: 2022. Industry: Hollywood. Language: English. Country: United States. Genre: Drama. Director: David Thomas. Cast: Liam Johnson, Arjun Kumar. Runtime: 131 minutes. Rating: 6.3. Overview: Hollywood Story 2022 192 is a drama film released in 2022. It follows Liam Johnson and Arjun Kumar through a story involving family, ambition, relationships. The film is directed by David Thomas and belongs to the Hollywood film industry. Keywords: family, ambition, relationships.",synthetic_demo_data
920,Bollywood Story 2026 420,2026,Bollywood,Hindi,India,Crime,David Thomas,Liam Johnson; Arjun Kumar,107,8.2,"Bollywood Story 2026 420 is a crime film released in 2026. It follows Liam Johnson and Arjun Kumar through a story involving police, conspiracy, investigation. The film is directed by David Thomas and belongs to the Bollywood film industry.","police, conspiracy, investigation","Title: Bollywood Story 2026 420. Year: 2026. Industry: Bollywood. Language: Hindi. Country: India. Genre: Crime. Director: David Thomas. Cast: Liam Johnson, Arjun Kumar. Runtime: 107 minutes. Rating: 8.2. Overview: Bollywood Story 2026 420 is a crime film released in 2026. It follows Liam Johnson and Arjun Kumar through a story involving police, conspiracy, investigation. The film is directed by David Thomas and belongs to the Bollywood film industry. Keywords: police, conspiracy, investigation.",synthetic_demo_data
457,Hollywood Story 2021 457,2021,Hollywood,English,United States,Fantasy,Aarav Mehta,Ayaan Khan; Olivia Wilson,123,6.7,"Hollywood Story 2021 457 is a fantasy film released in 2021. It follows Ayaan Khan and Olivia Wilson through a story involving magic, kingdom, legend. The film is directed by Aarav Mehta and belongs to the Hollywood film industry.","magic, kingdom, legend","Title: Hollywood Story 2021 457. Year: 2021. Industry: Hollywood. Language: English. Country: United States. Genre: Fantasy. Director: Aarav Mehta. Cast: Ayaan Khan, Olivia Wilson. Runtime: 123 minutes. Rating: 6.7. Overview: Hollywood Story 2021 457 is a fantasy film released in 2021. It follows Ayaan Khan and Olivia Wilson through a story involving magic, kingdom, legend. The film is directed by Aarav Mehta and belongs to the Hollywood film industry. Keywords: magic, kingdom, legend.",synthetic_demo_data
676,Bollywood Story 2020 176,2020,Bollywood,Hindi,India,Science Fiction,Priya Reddy,Mia Taylor; Ayaan Khan,100,7.2,"Bollywood Story 2020 176 is a science fiction film released in 2020. It follows Mia Taylor and Ayaan Khan through a story involving technology, future, artificial intelligence. The film is directed by Priya Reddy and belongs to the Bollywood film industry.","technology, future, artificial intelligence","Title: Bollywood Story 2020 176. Year: 2020. Industry: Bollywood. Language: Hindi. Country: India. Genre: Science Fiction. Director: Priya Reddy. Cast: Mia Taylor, Ayaan Khan. Runtime: 100 minutes. Rating: 7.2. Overview: Bollywood Story 2020 176 is a science fiction film released in 2020. It follows Mia Taylor and Ayaan Khan through a story involving technology, future, artificial intelligence. The film is directed by Priya Reddy and belongs to the Bollywood film industry. Keywords: technology, future, artificial intelligence.",synthetic_demo_data
761,Bollywood Story 2021 261,2021,Bollywood,Hindi,India,Action,Vikram Singh,Vivek Rao; Emma Brown,128,6.1,"Bollywood Story 2021 261 is a action film released in 2021. It follows Vivek Rao and Emma Brown through a story involving mission, chase, conflict. The film is directed by Vikram Singh and belongs to the Bollywood film industry.","mission, chase, conflict","Title: Bollywood Story 2021 261. Year: 2021. Industry: Bollywood. Language: Hindi. Country: India. Genre: Action. Director: Vikram Singh. Cast: Vivek Rao, Emma Brown. Runtime: 128 minutes. Rating: 6.1. Overview: Bollywood Story 2021 261 is a action film released in 2021. It follows Vivek Rao and Emma Brown through a story involving mission, chase, conflict. The film is directed by Vikram Singh and belongs to the Bollywood film industry. Keywords: mission, chase, conflict.",synthetic_demo_data
1353,Tollywood Story 2022 353,2022,Tollywood,Telugu,India,Comedy,Arjun Rao,Arjun Kumar; Noah Smith,124,7.9,"Tollywood Story 2022 353 is a comedy film released in 2022. It follows Arjun Kumar and Noah Smith through a story involving friendship, humor, unexpected events. The film is directed by Arjun Rao and belongs to the Tollywood film industry.","friendship, humor, unexpected events","Title: Tollywood Story 2022 353. Year: 2022. Industry: Tollywood. Language: Telugu. Country: India. Genre: Comedy. Director: Arjun Rao. Cast: Arjun Kumar, Noah Smith. Runtime: 124 minutes. Rating: 7.9. Overview: Tollywood Story 2022 353 is a comedy film released in 2022. It follows Arjun Kumar and Noah Smith through a story involving friendship, humor, unexpected events. The film is directed by Arjun Rao and belongs to the Tollywood film industry. Keywords: friendship, humor, unexpected events.",synthetic_demo_data
729,Bollywood Story 2024 229,2024,Bollywood,Hindi,India,Mystery,Aarav Mehta,Ayaan Khan; Olivia Wilson,147,7.9,"Bollywood Story 2024 229 is a mystery film released in 2024. It follows Ayaan Khan and Olivia Wilson through a story involving clues, investigation, hidden truth. The film is directed by Aarav Mehta and belongs to the Bollywood film industry.","clues, investigation, hidden truth","Title: Bollywood Story 2024 229. Year: 2024. Industry: Bollywood. Language: Hindi. Country: India. Genre: Mystery. Director: Aarav Mehta. Cast: Ayaan Khan, Olivia Wilson. Runtime: 147 minutes. Rating: 7.9. Overview: Bollywood Story 2024 229 is a mystery film released in 2024. It follows Ayaan Khan and Olivia Wilson through a story involving clues, investigation, hidden truth. The film is directed by Aarav Mehta and belongs to the Bollywood film industry. Keywords: clues, investigation, hidden truth.",synthetic_demo_data
413,Hollywood Story 2026 413,2026,Hollywood,English,United States,Comedy,Arjun Rao,Arjun Kumar; Noah Smith,139,8.4,"Hollywood Story 2026 413 is a comedy film released in 2026. It follows Arjun Kumar and Noah Smith through a story involving friendship, humor, unexpected events. The film is directed by Arjun Rao and belongs to the Hollywood film industry.","friendship, humor, unexpected events","Title: Hollywood Story 2026 413. Year: 2026. Industry: Hollywood. Language: English. Country: United States. Genre: Comedy. Director: Arjun Rao. Cast: Arjun Kumar, Noah Smith. Runtime: 139 minutes. Rating: 8.4. Overview: Hollywood Story 2026 413 is a comedy film released in 2026. It follows Arjun Kumar and Noah Smith through a story involving friendship, humor, unexpected events. The film is directed by Arjun Rao and belongs to the Hollywood film industry. Keywords: friendship, humor, unexpected events.",synthetic_demo_data
826,Bollywood Story 2023 326,2023,Bollywood,Hindi,India,Science Fiction,Maya Sharma,Emma Brown; Ravi Patel,97,6.9,"Bollywood Story 2023 326 is a science fiction film released in 2023. It follows Emma Brown and Ravi Patel through a story involving technology, future, artificial intelligence. The film is directed by Maya Sharma and belongs to the Bollywood film industry.","technology, future, artificial intelligence","Title: Bollywood Story 2023 326. Year: 2023. Industry: Bollywood. Language: Hindi. Country: India. Genre: Science Fiction. Director: Maya Sharma. Cast: Emma Brown, Ravi Patel. Runtime: 97 minutes. Rating: 6.9. Overview: Bollywood Story 2023 326 is a science fiction film released in 2023. It follows Emma Brown and Ravi Patel through a story involving technology, future, artificial intelligence. The film is directed by Maya Sharma and belongs to the Bollywood film industry. Keywords: technology, future, artificial intelligence.",synthetic_demo_data
617,Bollywood Story 2024 117,2024,Bollywood,Hindi,India,Fantasy,Vikram Singh,Vivek Rao; Emma Brown,92,8.0,"Bollywood Story 2024 117 is a fantasy film released in 2024. It follows Vivek Rao and Emma Brown through a story involving magic, kingdom, legend. The film is directed by Vikram Singh and belongs to the Bollywood film industry.","magic, kingdom, legend","Title: Bollywood Story 2024 117. Year: 2024. Industry: Bollywood. Language: Hindi. Country: India. Genre: Fantasy. Director: Vikram Singh. Cast: Vivek Rao, Emma Brown. Runtime: 92 minutes. Rating: 8.0. Overview: Bollywood Story 2024 117 is a fantasy film released in 2024. It follows Vivek Rao and Emma Brown through a story involving magic, kingdom, legend. The film is directed by Vikram Singh and belongs to the Bollywood film industry. Keywords: magic, kingdom, legend.",synthetic_demo_data
115,Hollywood Story 2022 115,2022,Hollywood,English,United States,Romance,Ryan Miller,Ravi Patel; Liam Johnson,159,8.5,"Hollywood Story 2022 115 is a romance film released in 2022. It follows Ravi Patel and Liam Johnson through a story involving love, relationships, emotional journey. The film is directed by Ryan Miller and belongs to the Hollywood film industry.","love, relationships, emotional journey","Title: Hollywood Story 2022 115. Year: 2022. Industry: Hollywood. Language: English. Country: United States. Genre: Romance. Director: Ryan Miller. Cast: Ravi Patel, Liam Johnson. Runtime: 159 minutes. Rating: 8.5. Overview: Hollywood Story 2022 115 is a romance film released in 2022. It follows Ravi Patel and Liam Johnson through a story involving love, relationships, emotional journey. The film is directed by Ryan Miller and belongs to the Hollywood film industry. Keywords: love, relationships, emotional journey.",synthetic_demo_data
418,Hollywood Story 2024 418,2024,Hollywood,English,United States,Adventure,Emma Brooks,Noah Smith; Rahul Verma,93,8.7,"Hollywood Story 2024 418 is a adventure film released in 2024. It follows Noah Smith and Rahul Verma through a story involving journey, exploration, discovery. The film is directed by Emma Brooks and belongs to the Hollywood film industry.","journey, exploration, discovery","Title: Hollywood Story 2024 418. Year: 2024. Industry: Hollywood. Language: English. Country: United States. Genre: Adventure. Director: Emma Brooks. Cast: Noah Smith, Rahul Verma. Runtime: 93 minutes. Rating: 8.7. Overview: Hollywood Story 2024 418 is a adventure film released in 2024. It follows Noah Smith and Rahul Verma through a story involving journey, exploration, discovery. The film is directed by Emma Brooks and belongs to the Hollywood film industry. Keywords: journey, exploration, discovery.",synthetic_demo_data
1429,Tollywood Story 2021 429,2021,Tollywood,Telugu,India,Mystery,Vikram Singh,Vivek Rao; Emma Brown,170,7.5,"Tollywood Story 2021 429 is a mystery film released in 2021. It follows Vivek Rao and Emma Brown through a story involving clues, investigation, hidden truth. The film is directed by Vikram Singh and belongs to the Tollywood film industry.","clues, investigation, hidden truth","Title: Tollywood Story 2021 429. Year: 2021. Industry: Tollywood. Language: Telugu. Country: India. Genre: Mystery. Director: Vikram Singh. Cast: Vivek Rao, Emma Brown. Runtime: 170 minutes. Rating: 7.5. Overview: Tollywood Story 2021 429 is a mystery film released in 2021. It follows Vivek Rao and Emma Brown through a story involving clues, investigation, hidden truth. The film is directed by Vikram Singh and belongs to the Tollywood film industry. Keywords: clues, investigation, hidden truth.",synthetic_demo_data
970,Bollywood Story 2020 470,2020,Bollywood,Hindi,India,Crime,Maya Sharma,Emma Brown; Ravi Patel,133,8.1,"Bollywood Story 2020 470 is a crime film released in 2020. It follows Emma Brown and Ravi Patel through a story involving police, conspiracy, investigation. The film is directed by Maya Sharma and belongs to the Bollywood film industry.","police, conspiracy, investigation","Title: Bollywood Story 2020 470. Year: 2020. Industry: Bollywood. Language: Hindi. Country: India. Genre: Crime. Director: Maya Sharma. Cast: Emma Brown, Ravi Patel. Runtime: 133 minutes. Rating: 8.1. Overview: Bollywood Story 2020 470 is a crime film released in 2020. It follows Emma Brown and Ravi Patel through a story involving police, conspiracy, investigation. The film is directed by Maya Sharma and belongs to the Bollywood film industry. Keywords: police, conspiracy, investigation.",synthetic_demo_data
605,Bollywood Story 2026 105,2026,Bollywood,Hindi,India,Romance,Vikram Singh,Vivek Rao; Emma Brown,170,7.9,"Bollywood Story 2026 105 is a romance film released in 2026. It follows Vivek Rao and Emma Brown through a story involving love, relationships, emotional journey. The film is directed by Vikram Singh and belongs to the Bollywood film industry.","love, relationships, emotional journey","Title: Bollywood Story 2026 105. Year: 2026. Industry: Bollywood. Language: Hindi. Country: India. Genre: Romance. Director: Vikram Singh. Cast: Vivek Rao, Emma Brown. Runtime: 170 minutes. Rating: 7.9. Overview: Bollywood Story 2026 105 is a romance film released in 2026. It follows Vivek Rao and Emma Brown through a story involving love, relationships, emotional journey. The film is directed by Vikram Singh and belongs to the Bollywood film industry. Keywords: love, relationships, emotional journey.",synthetic_demo_data
1435,Tollywood Story 2020 435,2020,Tollywood,Telugu,India,Romance,Daniel Carter,Rahul Verma; Mia Taylor,131,6.0,"Tollywood Story 2020 435 is a romance film released in 2020. It follows Rahul Verma and Mia Taylor through a story involving love, relationships, emotional journey. The film is directed by Daniel Carter and belongs to the Tollywood film industry.","love, relationships, emotional journey","Title: Tollywood Story 2020 435. Year: 2020. Industry: Tollywood. Language: Telugu. Country: India. Genre: Romance. Director: Daniel Carter. Cast: Rahul Verma, Mia Taylor. Runtime: 131 minutes. Rating: 6.0. Overview: Tollywood Story 2020 435 is a romance film released in 2020. It follows Rahul Verma and Mia Taylor through a story involving love, relationships, emotional journey. The film is directed by Daniel Carter and belongs to the Tollywood film industry. Keywords: love, relationships, emotional journey.",synthetic_demo_data
90,Hollywood Story 2025 090,2025,Hollywood,English,United States,Crime,Nisha Kapoor,Olivia Wilson; Ananya Reddy,146,7.0,"Hollywood Story 2025 090 is a crime film released in 2025. It follows Olivia Wilson and Ananya Reddy through a story involving police, conspiracy, investigation. The film is directed by Nisha Kapoor and belongs to the Hollywood film industry.","police, conspiracy, investigation","Title: Hollywood Story 2025 090. Year: 2025. Industry: Hollywood. Language: English. Country: United States. Genre: Crime. Director: Nisha Kapoor. Cast: Olivia Wilson, Ananya Reddy. Runtime: 146 minutes. Rating: 7.0. Overview: Hollywood Story 2025 090 is a crime film released in 2025. It follows Olivia Wilson and Ananya Reddy through a story involving police, conspiracy, investigation. The film is directed by Nisha Kapoor and belongs to the Hollywood film industry. Keywords: police, conspiracy, investigation.",synthetic_demo_data
849,Bollywood Story 2025 349,2025,Bollywood,Hindi,India,Mystery,Aarav Mehta,Ayaan Khan; Olivia Wilson,96,8.9,"Bollywood Story 2025 349 is a mystery film released in 2025. It follows Ayaan Khan and Olivia Wilson through a story involving clues, investigation, hidden truth. The film is directed by Aarav Mehta and belongs to the Bollywood film industry.","clues, investigation, hidden truth","Title: Bollywood Story 2025 349. Year: 2025. Industry: Bollywood. Language: Hindi. Country: India. Genre: Mystery. Director: Aarav Mehta. Cast: Ayaan Khan, Olivia Wilson. Runtime: 96 minutes. Rating: 8.9. Overview: Bollywood Story 2025 349 is a mystery film released in 2025. It follows Ayaan Khan and Olivia Wilson through a story involving clues, investigation, hidden truth. The film is directed by Aarav Mehta and belongs to the Bollywood film industry. Keywords: clues, investigation, hidden truth.",synthetic_demo_data
1146,Tollywood Story 2025 146,2025,Tollywood,Telugu,India,Science Fiction,Maya Sharma,Emma Brown; Ravi Patel,133,8.5,"Tollywood Story 2025 146 is a science fiction film released in 2025. It follows Emma Brown and Ravi Patel through a story involving technology, future, artificial intelligence. The film is directed by Maya Sharma and belongs to the Tollywood film industry.","technology, future, artificial intelligence","Title: Tollywood Story 2025 146. Year: 2025. Industry: Tollywood. Language: Telugu. Country: India. Genre: Science Fiction. Director: Maya Sharma. Cast: Emma Brown, Ravi Patel. Runtime: 133 minutes. Rating: 8.5. Overview: Tollywood Story 2025 146 is a science fiction film released in 2025. It follows Emma Brown and Ravi Patel through a story involving technology, future, artificial intelligence. The film is directed by Maya Sharma and belongs to the Tollywood film industry. Keywords: technology, future, artificial intelligence.",synthetic_demo_data
